state_name,year,access,mtbs_class,area_km2
Arizona,2017,roadless,0,0.0009
Arizona,2017,roadless,1,32.726609999999994
Arizona,2017,roadless,2,64.971729
Arizona,2017,roadless,3,22.123899
Arizona,2017,roadless,4,2.221254
Arizona,2017,roadless,5,0.22986
Arizona,2017,roadless,6,2.4476489999999997
Arizona,2017,wilderness,0,0.0
Arizona,2017,wilderness,1,10.259244
Arizona,2017,wilderness,2,20.363643
Arizona,2017,wilderness,3,5.752998
Arizona,2017,wilderness,4,0.7213769999999999
Arizona,2017,wilderness,5,0.7909649999999999
Arizona,2017,wilderness,6,0.0
Arizona,2018,roaded,0,0.0
Arizona,2018,roaded,1,73.248201
Arizona,2018,roaded,2,190.302957
Arizona,2018,roaded,3,61.945677
Arizona,2018,roaded,4,15.208676999999998
Arizona,2018,roaded,5,0.46038599999999996
Arizona,2018,roaded,6,0.21960000000000002
Arizona,2018,roadless,0,0.0009
Arizona,2018,roadless,1,9.817425
Arizona,2018,roadless,2,11.980197
Arizona,2018,roadless,3,7.3701539999999985
Arizona,2018,roadless,4,1.003284
Arizona,2018,roadless,5,0.01854
Arizona,2018,roadless,6,0.0
Arizona,2018,wilderness,0,0.0
Arizona,2018,wilderness,1,9.444222
Arizona,2018,wilderness,2,37.933893
Arizona,2018,wilderness,3,24.204006
Arizona,2018,wilderness,4,3.881853
Arizona,2018,wilderness,5,0.0801
Arizona,2018,wilderness,6,0.0
Arizona,2019,roaded,0,0.0
Arizona,2019,roaded,1,150.24438899999998
Arizona,2019,roaded,2,296.898444
Arizona,2019,roaded,3,30.419514
Arizona,2019,roaded,4,3.5441369999999996
Arizona,2019,roaded,5,3.7127879999999998
Arizona,2019,roaded,6,0.44136
Arizona,2019,roadless,0,0.0009
Arizona,2019,roadless,1,10.968831
Arizona,2019,roadless,2,23.667650999999996
Arizona,2019,roadless,3,15.433668
Arizona,2019,roadless,4,1.438317
Arizona,2019,roadless,5,0.151776
Arizona,2019,roadless,6,0.151344
Arizona,2019,wilderness,0,0.0
Arizona,2019,wilderness,1,11.850119999999999
Arizona,2019,wilderness,2,12.320145
Arizona,2019,wilderness,3,38.589255
Arizona,2019,wilderness,4,17.355555
Arizona,2019,wilderness,5,0.8066880000000001
Arizona,2019,wilderness,6,0.0
Arizona,2020,roaded,0,0.0
Arizona,2020,roaded,1,145.2924
Arizona,2020,roaded,2,192.231783
Arizona,2020,roaded,3,182.872107
Arizona,2020,roaded,4,109.97487
Arizona,2020,roaded,5,0.322479
Arizona,2020,roaded,6,0.4203
Arizona,2020,roadless,0,0.0009
Arizona,2020,roadless,1,24.204501
Arizona,2020,roadless,2,67.337379
Arizona,2020,roadless,3,67.311675
Arizona,2020,roadless,4,41.742414
Arizona,2020,roadless,5,0.025794
Arizona,2020,roadless,6,0.013500000000000002
Arizona,2020,wilderness,0,0.0
Arizona,2020,wilderness,1,14.646672
Arizona,2020,wilderness,2,40.545126
Arizona,2020,wilderness,3,40.98638699999999
Arizona,2020,wilderness,4,16.283475
Arizona,2020,wilderness,5,0.025227
Arizona,2020,wilderness,6,0.0
Arizona,2021,roaded,0,0.0
Arizona,2021,roaded,1,160.224417
Arizona,2021,roaded,2,376.82735399999996
Arizona,2021,roaded,3,87.81814800000001
Arizona,2021,roaded,4,7.580043
Arizona,2021,roaded,5,1.608174
Arizona,2021,roaded,6,0.22838399999999998
Arizona,2021,roadless,0,0.0009
Arizona,2021,roadless,1,9.882414
Arizona,2021,roadless,2,48.331116
Arizona,2021,roadless,3,8.465687999999998
Arizona,2021,roadless,4,0.669267
Arizona,2021,roadless,5,0.0063
Arizona,2021,roadless,6,1.9586700000000001
Arizona,2021,wilderness,0,0.0
Arizona,2021,wilderness,1,32.130558
Arizona,2021,wilderness,2,76.41615599999999
Arizona,2021,wilderness,3,58.07925
Arizona,2021,wilderness,4,7.457508000000001
Arizona,2021,wilderness,5,0.028925999999999997
Arizona,2021,wilderness,6,0.010746
Arizona,2022,roaded,0,0.0
Arizona,2022,roaded,1,16.292943
Arizona,2022,roaded,2,126.100926
Arizona,2022,roaded,3,43.75629
Arizona,2022,roaded,4,8.460125999999999
Arizona,2022,roaded,5,0.1161
Arizona,2022,roaded,6,0.0
Arizona,2022,roadless,0,0.0009
Arizona,2022,roadless,1,2.6709840000000002
Arizona,2022,roadless,2,10.324062
Arizona,2022,roadless,3,1.6260299999999999
Arizona,2022,roadless,4,0.13258799999999998
Arizona,2022,roadless,5,0.0063
Arizona,2022,roadless,6,0.0
Arizona,2022,wilderness,0,0.0
Arizona,2022,wilderness,1,6.425612999999999
Arizona,2022,wilderness,2,13.520916
Arizona,2022,wilderness,3,6.4755899999999995
Arizona,2022,wilderness,4,7.524081
Arizona,2022,wilderness,5,0.046799999999999994
Arizona,2022,wilderness,6,0.0
Arizona,2023,roaded,0,0.0
Arizona,2023,roaded,1,166.42394099999999
Arizona,2023,roaded,2,438.430905
Arizona,2023,roaded,3,26.590482
Arizona,2023,roaded,4,1.7793
Arizona,2023,roaded,5,0.6381899999999999
Arizona,2023,roaded,6,0.13140000000000002
Arizona,2023,roadless,0,0.0009
Arizona,2023,roadless,1,3.6148860000000003
Arizona,2023,roadless,2,11.763522
Arizona,2023,roadless,3,0.692316
Arizona,2023,roadless,4,0.0
Arizona,2023,roadless,5,0.06921000000000001
Arizona,2023,roadless,6,0.0
Arizona,2023,wilderness,0,0.0
Arizona,2023,wilderness,1,0.267633
Arizona,2023,wilderness,2,1.343754
Arizona,2023,wilderness,3,0.3787649999999999
Arizona,2023,wilderness,4,0.0
Arizona,2023,wilderness,5,0.0
Arizona,2023,wilderness,6,0.0
Arizona,2024,roaded,0,0.0
Arizona,2024,roaded,1,30.35268
Arizona,2024,roaded,2,121.406166
Arizona,2024,roaded,3,20.5254
Arizona,2024,roaded,4,6.3135
Arizona,2024,roaded,5,0.0027
Arizona,2024,roaded,6,0.0288
Arizona,2024,roadless,0,0.0009
Arizona,2024,roadless,1,0.072729
Arizona,2024,roadless,2,0.144099
Arizona,2024,roadless,3,0.0
Arizona,2024,roadless,4,0.0
Arizona,2024,roadless,5,0.0
Arizona,2024,roadless,6,0.0
Arizona,2024,wilderness,0,0.0
Arizona,2024,wilderness,1,0.0873
Arizona,2024,wilderness,2,0.2502
Arizona,2024,wilderness,3,0.0
Arizona,2024,wilderness,4,0.0
Arizona,2024,wilderness,5,0.0
Arizona,2024,wilderness,6,0.0
California,1984,roaded,0,0.0
California,1984,roaded,1,3.1002389999999997
California,1984,roaded,2,4.232222999999999
California,1984,roaded,3,3.617964
California,1984,roaded,4,4.568004
California,1984,roaded,5,0.024300000000000002
California,1984,roaded,6,0.0
California,1984,roadless,0,0.0
California,1984,roadless,1,6.0464970000000005
California,1984,roadless,2,3.164031
California,1984,roadless,3,3.234978
California,1984,roadless,4,7.290891
California,1984,roadless,5,0.0342
California,1984,roadless,6,0.0
California,1984,wilderness,0,0.0
California,1984,wilderness,1,0.400311
California,1984,wilderness,2,0.31675499999999995
California,1984,wilderness,3,0.16848
California,1984,wilderness,4,0.282195
California,1984,wilderness,5,0.0009
California,1984,wilderness,6,0.0
California,1985,roaded,0,0.0
California,1985,roaded,1,31.583295000000003
California,1985,roaded,2,17.823501
California,1985,roaded,3,34.086717
California,1985,roaded,4,28.487043
California,1985,roaded,5,6.489279
California,1985,roaded,6,0.32006700000000005
California,1985,roadless,0,0.0
California,1985,roadless,1,16.296426
California,1985,roadless,2,14.094486
California,1985,roadless,3,35.355564
California,1985,roadless,4,45.528327
California,1985,roadless,5,7.924005000000001
California,1985,roadless,6,0.0
California,1985,wilderness,0,0.0
California,1985,wilderness,1,48.104082
California,1985,wilderness,2,46.208133
California,1985,wilderness,3,61.1208
California,1985,wilderness,4,80.79021
California,1985,wilderness,5,0.683298
California,1985,wilderness,6,0.294138
California,1986,roaded,0,0.0
California,1986,roaded,1,4.7124
California,1986,roaded,2,4.119057000000001
California,1986,roaded,3,2.930193
California,1986,roaded,4,1.4529779999999999
California,1986,roaded,5,0.0297
California,1986,roaded,6,0.0
California,1986,roadless,0,0.0
California,1986,roadless,1,3.5455680000000003
California,1986,roadless,2,3.9282209999999997
California,1986,roadless,3,4.137453
California,1986,roadless,4,4.921893
California,1986,roadless,5,0.0252
California,1986,roadless,6,0.0
California,1986,wilderness,0,0.0
California,1986,wilderness,1,2.956149
California,1986,wilderness,2,2.307951
California,1986,wilderness,3,1.913112
California,1986,wilderness,4,0.8854289999999999
California,1986,wilderness,5,0.0126
California,1986,wilderness,6,0.0
California,1987,roaded,0,0.0
California,1987,roaded,1,283.496031
California,1987,roaded,2,486.81598499999996
California,1987,roaded,3,356.937111
California,1987,roaded,4,252.891459
California,1987,roaded,5,4.508090999999999
California,1987,roaded,6,0.0
California,1987,roadless,0,0.0
California,1987,roadless,1,114.804144
California,1987,roadless,2,183.668445
California,1987,roadless,3,81.279009
California,1987,roadless,4,49.506713999999995
California,1987,roadless,5,1.094733
California,1987,roadless,6,0.0
California,1987,wilderness,0,0.0
California,1987,wilderness,1,121.671801
California,1987,wilderness,2,146.049696
California,1987,wilderness,3,66.432888
California,1987,wilderness,4,56.189420999999996
California,1987,wilderness,5,0.6859259999999999
California,1987,wilderness,6,0.0009
California,1988,roaded,0,0.0
California,1988,roaded,1,8.841536999999999
California,1988,roaded,2,11.415266999999998
California,1988,roaded,3,12.96279
California,1988,roaded,4,13.070429999999998
California,1988,roaded,5,0.120726
California,1988,roaded,6,0.0
California,1988,roadless,0,0.0
California,1988,roadless,1,7.4463479999999995
California,1988,roadless,2,10.47321
California,1988,roadless,3,11.312612999999999
California,1988,roadless,4,7.216137
California,1988,roadless,5,0.029736000000000002
California,1988,roadless,6,0.0
California,1988,wilderness,0,0.0
California,1988,wilderness,1,5.414706
California,1988,wilderness,2,11.909421
California,1988,wilderness,3,7.396541999999999
California,1988,wilderness,4,7.328078999999999
California,1988,wilderness,5,0.045576
California,1988,wilderness,6,0.1566
California,1989,roaded,0,0.0
California,1989,roaded,1,16.468587
California,1989,roaded,2,26.100647999999996
California,1989,roaded,3,25.460072999999998
California,1989,roaded,4,14.919497999999999
California,1989,roaded,5,0.5149170000000001
California,1989,roaded,6,0.7472610000000001
California,1989,roadless,0,0.0
California,1989,roadless,1,2.314971
California,1989,roadless,2,5.296976999999999
California,1989,roadless,3,7.080083999999999
California,1989,roadless,4,9.176949
California,1989,roadless,5,0.0018
California,1989,roadless,6,0.023399999999999997
California,1989,wilderness,0,0.0
California,1989,wilderness,1,2.953485
California,1989,wilderness,2,3.4686900000000005
California,1989,wilderness,3,5.505534
California,1989,wilderness,4,22.920408
California,1989,wilderness,5,0.0342
California,1989,wilderness,6,0.0
California,1990,roaded,0,0.0
California,1990,roaded,1,21.523743
California,1990,roaded,2,33.935949
California,1990,roaded,3,31.784876999999998
California,1990,roaded,4,45.001449
California,1990,roaded,5,0.31535099999999994
California,1990,roaded,6,0.0
California,1990,roadless,0,0.0
California,1990,roadless,1,4.397336999999999
California,1990,roadless,2,6.857531999999999
California,1990,roadless,3,8.46027
California,1990,roadless,4,20.847456
California,1990,roadless,5,0.06114599999999999
California,1990,roadless,6,0.0
California,1990,wilderness,0,0.0
California,1990,wilderness,1,7.265961
California,1990,wilderness,2,11.983284
California,1990,wilderness,3,7.411797
California,1990,wilderness,4,5.871582
California,1990,wilderness,5,0.030375
California,1990,wilderness,6,0.0
California,1991,roaded,0,0.0
California,1991,roaded,1,1.12086
California,1991,roaded,2,2.35818
California,1991,roaded,3,3.490614
California,1991,roaded,4,3.243537
California,1991,roaded,5,0.009000000000000001
California,1991,roaded,6,0.0
California,1991,roadless,0,0.0
California,1991,roadless,1,0.027333
California,1991,roadless,2,0.023399999999999997
California,1991,roadless,3,0.086364
California,1991,roadless,4,0.379197
California,1991,roadless,5,0.0009
California,1991,roadless,6,0.0
California,1991,wilderness,0,0.0
California,1991,wilderness,1,0.11041199999999998
California,1991,wilderness,2,0.045747
California,1991,wilderness,3,0.078822
California,1991,wilderness,4,0.11766599999999999
California,1991,wilderness,5,0.0063
California,1991,wilderness,6,0.0
California,1992,roaded,0,0.0
California,1992,roaded,1,13.487706000000001
California,1992,roaded,2,22.368806999999997
California,1992,roaded,3,31.938119999999998
California,1992,roaded,4,65.01213
California,1992,roaded,5,0.44351999999999997
California,1992,roaded,6,0.0036
California,1992,roadless,0,0.0
California,1992,roadless,1,0.670302
California,1992,roadless,2,1.7051399999999999
California,1992,roadless,3,0.7680239999999999
California,1992,roadless,4,0.764919
California,1992,roadless,5,0.004032
California,1992,roadless,6,0.0
California,1992,wilderness,0,0.0
California,1992,wilderness,1,3.8747970000000005
California,1992,wilderness,2,7.311707999999999
California,1992,wilderness,3,5.3500049999999995
California,1992,wilderness,4,4.8638069999999995
California,1992,wilderness,5,0.026496
California,1992,wilderness,6,0.0
California,1993,roaded,0,0.0
California,1993,roaded,1,10.033056
California,1993,roaded,2,12.214061999999998
California,1993,roaded,3,16.26336
California,1993,roaded,4,7.037856
California,1993,roaded,5,0.0774
California,1993,roaded,6,0.0009
California,1993,roadless,0,0.0
California,1993,roadless,1,3.11904
California,1993,roadless,2,5.303385
California,1993,roadless,3,14.511338999999998
California,1993,roadless,4,5.320818
California,1993,roadless,5,0.1035
California,1993,roadless,6,0.0
California,1993,wilderness,0,0.0
California,1993,wilderness,1,1.527903
California,1993,wilderness,2,3.6463229999999998
California,1993,wilderness,3,7.722881999999999
California,1993,wilderness,4,3.1988879999999993
California,1993,wilderness,5,0.0054
California,1993,wilderness,6,0.0
California,1994,roaded,0,0.0
California,1994,roaded,1,30.088439999999995
California,1994,roaded,2,57.963680999999994
California,1994,roaded,3,66.721212
California,1994,roaded,4,104.239377
California,1994,roaded,5,1.08252
California,1994,roaded,6,1.156491
California,1994,roadless,0,0.0
California,1994,roadless,1,30.986766
California,1994,roadless,2,40.63134599999999
California,1994,roadless,3,23.031171
California,1994,roadless,4,15.992046
California,1994,roadless,5,0.25768800000000003
California,1994,roadless,6,7.657695
California,1994,wilderness,0,0.0
California,1994,wilderness,1,18.743652
California,1994,wilderness,2,19.221453
California,1994,wilderness,3,6.252453
California,1994,wilderness,4,7.321031999999999
California,1994,wilderness,5,0.565695
California,1994,wilderness,6,0.0
California,1995,roaded,0,0.0
California,1995,roaded,1,1.031382
California,1995,roaded,2,1.023912
California,1995,roaded,3,1.2906719999999998
California,1995,roaded,4,4.603743
California,1995,roaded,5,0.027000000000000003
California,1995,roaded,6,0.0
California,1995,roadless,0,0.0
California,1995,roadless,1,2.138823
California,1995,roadless,2,3.1657409999999997
California,1995,roadless,3,1.1780549999999999
California,1995,roadless,4,1.4853689999999997
California,1995,roadless,5,0.0603
California,1995,roadless,6,0.0
California,1995,wilderness,0,0.0
California,1995,wilderness,1,0.273024
California,1995,wilderness,2,0.259749
California,1995,wilderness,3,0.23642999999999997
California,1995,wilderness,4,0.17792100000000002
California,1995,wilderness,5,0.0063
California,1995,wilderness,6,0.0
California,1996,roaded,0,0.0
California,1996,roaded,1,49.192875
California,1996,roaded,2,70.700787
California,1996,roaded,3,101.878668
California,1996,roaded,4,94.51455299999999
California,1996,roaded,5,0.08071199999999999
California,1996,roaded,6,0.0
California,1996,roadless,0,0.0
California,1996,roadless,1,8.119809
California,1996,roadless,2,14.964407999999999
California,1996,roadless,3,25.291466999999997
California,1996,roadless,4,14.920272
California,1996,roadless,5,0.08668799999999999
California,1996,roadless,6,0.0
California,1996,wilderness,0,0.0
California,1996,wilderness,1,15.073281
California,1996,wilderness,2,11.186297999999999
California,1996,wilderness,3,19.054791
California,1996,wilderness,4,21.462147
California,1996,wilderness,5,0.011699999999999999
California,1996,wilderness,6,0.4986
California,1997,roaded,0,0.0
California,1997,roaded,1,7.62939
California,1997,roaded,2,9.47421
California,1997,roaded,3,9.792945
California,1997,roaded,4,3.271761
California,1997,roaded,5,0.11979
California,1997,roaded,6,0.061200000000000004
California,1997,roadless,0,0.0
California,1997,roadless,1,4.612005
California,1997,roadless,2,5.905700999999999
California,1997,roadless,3,7.958817
California,1997,roadless,4,7.936406999999999
California,1997,roadless,5,0.25910999999999995
California,1997,roadless,6,0.0
California,1997,wilderness,0,0.0
California,1997,wilderness,1,10.204028999999998
California,1997,wilderness,2,17.863515
California,1997,wilderness,3,28.135422
California,1997,wilderness,4,35.264889000000004
California,1997,wilderness,5,0.727524
California,1997,wilderness,6,0.0
California,1998,roaded,0,0.0
California,1998,roaded,1,1.344249
California,1998,roaded,2,1.718226
California,1998,roaded,3,1.427517
California,1998,roaded,4,0.228825
California,1998,roaded,5,0.0171
California,1998,roaded,6,0.0
California,1998,roadless,0,0.0
California,1998,roadless,1,1.8013139999999999
California,1998,roadless,2,0.501444
California,1998,roadless,3,1.2315779999999998
California,1998,roadless,4,3.5191619999999997
California,1998,roadless,5,0.0108
California,1998,roadless,6,0.0
California,1998,wilderness,0,0.0
California,1998,wilderness,1,0.250866
California,1998,wilderness,2,0.218556
California,1998,wilderness,3,0.320805
California,1998,wilderness,4,0.29391300000000004
California,1998,wilderness,5,0.0009
California,1998,wilderness,6,0.0
California,1999,roaded,0,0.0
California,1999,roaded,1,122.70234599999999
California,1999,roaded,2,216.49025699999999
California,1999,roaded,3,118.27526399999999
California,1999,roaded,4,76.098078
California,1999,roaded,5,1.211274
California,1999,roaded,6,0.127449
California,1999,roadless,0,0.0
California,1999,roadless,1,48.254228999999995
California,1999,roadless,2,92.712672
California,1999,roadless,3,39.553164
California,1999,roadless,4,34.382007
California,1999,roadless,5,0.31183199999999994
California,1999,roadless,6,0.447237
California,1999,wilderness,0,0.0
California,1999,wilderness,1,63.680733000000004
California,1999,wilderness,2,238.02966899999998
California,1999,wilderness,3,145.229877
California,1999,wilderness,4,83.19023099999998
California,1999,wilderness,5,2.787264
California,1999,wilderness,6,0.0009
California,2000,roaded,0,0.0
California,2000,roaded,1,19.445418
California,2000,roaded,2,28.094309999999997
California,2000,roaded,3,17.967653999999996
California,2000,roaded,4,11.847887999999998
California,2000,roaded,5,0.118638
California,2000,roaded,6,0.0
California,2000,roadless,0,0.0
California,2000,roadless,1,20.098844999999997
California,2000,roadless,2,32.180139
California,2000,roadless,3,22.629285
California,2000,roadless,4,29.795615999999995
California,2000,roadless,5,0.0216
California,2000,roadless,6,0.0
California,2000,wilderness,0,0.0
California,2000,wilderness,1,15.645699
California,2000,wilderness,2,30.539672999999997
California,2000,wilderness,3,42.761781
California,2000,wilderness,4,46.26108899999999
California,2000,wilderness,5,0.027953999999999993
California,2000,wilderness,6,0.0
California,2001,roaded,0,0.0
California,2001,roaded,1,57.857202
California,2001,roaded,2,78.45748199999998
California,2001,roaded,3,71.187201
California,2001,roaded,4,62.152425
California,2001,roaded,5,0.3825
California,2001,roaded,6,0.1791
California,2001,roadless,0,0.0
California,2001,roadless,1,11.164562999999998
California,2001,roadless,2,16.952229
California,2001,roadless,3,13.277853
California,2001,roadless,4,11.305755
California,2001,roadless,5,0.0072
California,2001,roadless,6,0.0
California,2001,wilderness,0,0.0
California,2001,wilderness,1,13.885506
California,2001,wilderness,2,24.205463999999996
California,2001,wilderness,3,17.704314
California,2001,wilderness,4,14.916248999999999
California,2001,wilderness,5,0.09359999999999999
California,2001,wilderness,6,0.0
California,2002,roaded,0,0.0
California,2002,roaded,1,38.593196999999996
California,2002,roaded,2,73.425924
California,2002,roaded,3,81.955944
California,2002,roaded,4,60.426503999999994
California,2002,roaded,5,1.024299
California,2002,roaded,6,0.12960000000000002
California,2002,roadless,0,0.0
California,2002,roadless,1,35.021907
California,2002,roadless,2,66.332277
California,2002,roadless,3,117.71357400000001
California,2002,roadless,4,119.21589
California,2002,roadless,5,0.41969700000000004
California,2002,roadless,6,0.0
California,2002,wilderness,0,0.0
California,2002,wilderness,1,16.202951999999996
California,2002,wilderness,2,45.373265999999994
California,2002,wilderness,3,43.910199000000006
California,2002,wilderness,4,53.329986
California,2002,wilderness,5,0.125604
California,2002,wilderness,6,0.0
California,2003,roaded,0,0.0
California,2003,roaded,1,31.235076
California,2003,roaded,2,50.543333999999994
California,2003,roaded,3,83.44962
California,2003,roaded,4,168.43563000000003
California,2003,roaded,5,0.7314569999999999
California,2003,roaded,6,0.0
California,2003,roadless,0,0.0
California,2003,roadless,1,15.297453
California,2003,roadless,2,30.235760999999997
California,2003,roadless,3,59.943096
California,2003,roadless,4,72.34722
California,2003,roadless,5,0.24002099999999998
California,2003,roadless,6,0.0009
California,2003,wilderness,0,0.0
California,2003,wilderness,1,25.658091
California,2003,wilderness,2,31.069404
California,2003,wilderness,3,22.406913
California,2003,wilderness,4,38.332854
California,2003,wilderness,5,0.082287
California,2003,wilderness,6,0.0432
California,2004,roaded,0,0.0
California,2004,roaded,1,22.549076999999997
California,2004,roaded,2,42.709112999999995
